product_id	rating	review_text	source	review_id
monitor_001	5	1.배송방법: 벽걸이 기사방문설치(고정형브라켓 포함) / 2.지역: 지방 / 3.제품선택: ★무료업 QLED 블랙★  주거형태30평대취학자녀 가정  가게에 티비가 고장나서 급하게 주문했는데 지방임에도 불구하고 타이밍이 맞았는지 이틀만에 배송받았어요.  기존 55인치가 설치되어 있었는데  65인치랑  75인치랑 고민하다 65인치 했는데  75인치 주문해도 됐겠다 싶어 조금 아쉽네요.  기사님도 친절하시고 설치도 빠르게 해주시고 가셨습니다.  아무쪼록 고장없이 오래 사용했으면 좋겠습니다.	real	rv5_r3
monitor_001	1	1.배송방법: 벽걸이 기사방문설치(상하좌우브라켓 포함) / 2.지역: 수도권 / 3.제품선택: 블랙  상품 자체만 놓고 본다면 5점도 줄 수 있어요  기존에 1대 사용해보고 괜찮아서 2대째 구매하는거니까요  근데 여기는 진짜 상품자체, 배송기사 빼고는 다 엉망이에요  1. 일단 고객센터 연결이 진짜 너~~~~무 안되고,  2. 배송일정이 하루전 그것도 오후 4시 5시 돼야 알 수 있다는 점  3. 그마저도 지켜지지 않는 점  3-1. 전화받고 다음날 휴가계 다 결재까지 받았더니 배송한다는 당일 못온다고 연락 받음  3-2. 근데 그래서 다음 일정 잡는 것도 이노스티비 일정이 우선임(지네가 일방적으로 취소해놓고 배송기사 일정을 봐야하니 고객 희망일에 못해준다고 함)  배송일정 시스템이랑 고객센터 응대인원을 늘리든지 개선좀 하세요	real	rv1_r23
monitor_001	4	1.배송방법: 본사직배송 / 2.지역: 수도권 / 3.제품선택: ★QLED 블랙★-11/2주차 출고  주거형태20평대  전에 이노스tv보다  화질이 더우수할정도는 아니네요  베젤얇고 나름 쓸만합니다	real	rv4_r8
monitor_001	2	1.배송방법: 전문기사직배(자가설치) / 2.지역: 수도권(서울경기인천) / 3.제품선택 및 옵션 총금액: S6501KU 구글TV LG패널  한달사용저렴한 맛에 쓰기는 하는데 OS가 생각보다 너무 느려요.	real	rv2_r18
monitor_001	3	1.배송방법: 벽걸이 기사방문설치(상하좌우브라켓 포함) / 2.지역: 지방 / 3.제품선택: ★QLED 블랙★  주거형태30평대취학자녀 가정  65인치 생각보다 많~이 크지않아  30평대 거실 넓게 빠진집은 75도 괜찮을거같아요. 전반적으로 만족합니다	real	rv3_r13
monitor_001	5	1.배송방법: 기사방문설치(TV본품 설치) / 2.지역: 지방 / 3.제품선택: ★무료업 QLED 블랙★  부모님댁에 설치했는데 지방이라 배송은 좀 걸렸으나 이만한 가성비가 없네요. 이정도 퀄에 가격또한 착하니 좋습니다~	real	rv5_r4
monitor_001	1	1.배송방법: 기사방문설치(TV본품 설치) / 2.지역: 수도권 / 3.제품선택: ★무료업 QLED 블랙★  주거형태10평대싱글  7월 17일 구매. 배송완료 29일. 12일 걸림.  23일 수요일 배송 관련 1차 문의  폭우 때문에 지연됐는데 금요일까지 배송 예상  28일 월요일 배송 관련 2차 문의  지연 원인 확인하고 28일안으로 연락준다함  연락없음  29일 화요일 오전 배송 관련 3차 문의  톡톡 문의 답변 없음. 전화 연결 안됨  그러다 뜬금없이 29일 오후에 배송  6만원짜리도 아니고 6천원짜리를 구매해도  이렇게 배송하고, 이렇게 대응하지않음.  앞으로 절대 재구매없음.  주변 지인들에게 절대 비추.	real	rv1_r24
monitor_001	4	1.배송방법: 본사직배송 / 2.지역: 지방 / 3.제품선택: ★QLED 블랙★  이노스TV 세번째 구매자 입니다.  이번에 구매하면서 우여곡절이 있었지만 결과적으로 만족합니다.	real	rv4_r9
monitor_001	2	1.배송방법: 전문기사직배(자가설치) / 2.지역: 지방 / 3.제품선택 및 옵션 총금액: S6501KU 안드로이드TV LG패널  65인치 2대포함  이브랜드에서 총3대 구매했습니다.  가성비는 좋지만 구매때마다 실망합니다.  처음 제품은 배송이 한달가까이 걸리더니 이번엔 티비받침 부품이 누락되어서 이래저래 번거로움이 있었습니다.  가격보면 대안이 별로 없지만 자신있게 남들에게 추천하긴 힘드네요	real	rv2_r19
monitor_001	3	1.배송방법: 기사방문설치(TV본품 설치) / 2.지역: 지방 / 3.제품선택: ★QLED 블랙★  친절하게 설치해주시고 가셨습니다  비티비랑 연결이 안되는건지  한번에 안들어가지고  전원켜고 외부입력을  눌러야해서  번거롭네요  가격대비 괜찮아 보입니다.	real	rv3_r14
monitor_001	5	1.배송방법: 본사직배송 / 2.지역: 수도권 / 3.제품선택: ★QLED 블랙★  한달사용부족함이 없습니다. 만족하며 잘 쓰고 있어요. 가지고 있던 거치대에도 잘 맞아서 좋습니다. 어차피 실시간 방송 잘 안 보고 구글TV라 셋톱박스 없이도 유튜브랑 OTT보는데 아무 무리가 없습니다.	real	rv5_r5
monitor_001	1	1.배송방법: 벽걸이 기사방문설치(상하좌우브라켓 포함) / 2.지역: 지방 / 3.제품선택: ★업그레이드★QLED 블랙  배송기사는 타공할때 오만원 추가 비용 발생한다고 하더니 약속 날짜에 시간 빼놓았는데 그 날짜에 오지도 않고 이틀뒤에 다시 와서 작업하더니만 안되는 벽에 설치한다고 추가비용 오만원에 삼만원을 추가로 요구하네요   제가 집에 없어서 확인을 못했는데 해놓은것을 보니 선 정리도 깔끔하게 안되어 있고 그럴거면 타공을 왜 했는지 후회되네요	real	rv1_r25
monitor_001	4	1.배송방법: 기사방문설치(TV본품 설치) / 2.지역: 지방 / 3.제품선택: ★QLED 블랙★  주거형태30평대취학자녀 가정  한달사용넷플릭스도 보고 좋아요  Lg사운드바랑 호환이 안되서 그건 불편하네요	real	rv4_r10
monitor_001	2	1.배송방법: 전문기사직배(자가설치) / 2.지역: 수도권(서울경기인천) / 3.제품선택 및 옵션 총금액: S6501KU 구글TV LG패널  생각보다 끊김이 만고 잔상이 새기네요....   다음엔 안살래요...	real	rv2_r20
monitor_001	3	1.배송방법: 본사직배송 / 2.지역: 지방 / 3.제품선택: ★무료업 QLED 블랙★  한달사용한달썼는데 구글스마트 tv로 가격대비 괜춘합니다. 아직까지 배송만 생각하면 tv부수고 싶긴합니다.	real	rv3_r15
monitor_001	5	가격 대비 화질이 정말 좋아요. QLED 패널이라 색감이 선명하고 밝기도 충분합니다. 65인치 사이즈도 거실에 딱 맞고, 제로베젤 디자인이 깔끔해서 만족합니다.	generated	rv5_g1
monitor_001	1	배송이 정말 최악이에요. 4일 배송이라고 했는데 15일 만에 받았고, 고객센터 연결도 안 됩니다. 제품 품질도 기대에 못 미쳐서 실망했습니다. LG나 삼성 제품을 추천해요.	generated	rv1_g21
monitor_001	4	전반적으로 만족스러운 제품이에요. 다만 배송이 예상보다 조금 걸렸지만, 제품 자체는 가격 대비 괜찮습니다. 화질도 나쁘지 않고 베젤이 얇아서 깔끔해요.	generated	rv4_g6
monitor_001	2	배송과 설치 과정에서 여러 문제가 있었어요. 설치하자마자 화면이 안 나와서 일정을 다시 조정해야 했습니다. 제품은 나쁘지 않지만 서비스가 아쉽네요.	generated	rv2_g16
monitor_001	3	가격 대비 괜찮은 제품이에요. 다만 배송 일정이 불확실하고, 고객센터 연결이 어려운 게 아쉽습니다. 제품 자체는 나쁘지 않아서 사용은 하고 있어요.	generated	rv3_g11
monitor_001	5	구글TV가 내장되어 있어서 별도 셋톱박스 없이도 유튜브, 넷플릭스 등 OTT 서비스를 바로 이용할 수 있어 편리해요. 설치도 빠르게 해주시고 제품 품질도 기대 이상입니다.	generated	rv5_g2
monitor_001	1	설치 과정이 너무 힘들었어요. 재료가 없다고 하더니 다음에 오겠다고 하고, 출장비도 본사와 다른 금액을 요구하더라고요. 서비스가 정말 망가진 것 같습니다.	generated	rv1_g22
monitor_001	4	가성비는 좋은데 배송 일정이 불확실한 게 아쉬워요. 제품은 생각보다 괜찮고, 구글TV 기능도 잘 작동합니다. 다만 일부 사운드바와 호환이 안 되는 경우가 있어서 참고하세요.	generated	rv4_g7
monitor_001	2	주소를 잘못 적어서 여러 번 배송 문제가 발생했어요. 고객센터와 배송센터 간 소통이 안 되는 것 같습니다. 제품은 잘 작동하지만 이런 부분이 너무 불편해요.	generated	rv2_g17
monitor_001	3	배송 예정일에 연락 없이 배송이 오지 않은 게 불편했어요. 제품은 괜찮은데 서비스 부분에서 아쉬움이 있습니다. 가격을 생각하면 이해는 가지만 개선이 필요해 보여요.	generated	rv3_g12
monitor_001	5	이노스 TV 세 번째 구매입니다. 가성비가 정말 좋아서 지인들에게도 추천하고 있어요. 화질도 훌륭하고 배송도 빠르게 받았습니다. 설치 기사님도 친절하셔서 좋았어요.	generated	rv5_g3
monitor_001	1	제품 자체는 괜찮지만 배송과 고객 서비스가 엉망이에요. 고객센터 연결이 안 되고, 배송 일정도 하루 전 오후에야 알 수 있어서 정말 불편합니다. 시스템 개선이 시급해요.	generated	rv1_g23
monitor_001	4	화질은 가격만큼 하는 것 같아요. 특별히 뛰어나지는 않지만 나쁘지도 않습니다. 배송은 일주일 정도 걸렸고, 설치도 무난하게 진행되었어요. 전반적으로 만족합니다.	generated	rv4_g8
monitor_001	2	OS가 생각보다 느려요. 저렴한 맛에 쓰기는 하지만 반응 속도가 아쉽습니다. 가성비는 좋지만 성능 면에서는 기대에 못 미치는 부분이 있어요.	generated	rv2_g18
monitor_001	3	65인치가 생각보다 크지 않아서 아쉬웠어요. 30평대 거실이라면 75인치도 고려해볼 만할 것 같습니다. 제품 자체는 나쁘지 않고 가격 대비 괜찮아요.	generated	rv3_g13
monitor_001	5	65인치 사이즈가 생각보다 크지 않아서 30평대 거실에 딱 맞아요. 영화나 드라마 볼 때 화질이 정말 좋고, 사운드도 괜찮아서 별도 사운드바 없이도 충분히 만족스럽습니다.	generated	rv5_g4
monitor_001	1	배송이 12일이나 걸렸고, 문의해도 답변이 없었어요. 톡톡 문의도 답변 없고 전화도 연결이 안 됩니다. 이런 서비스로는 재구매할 의향이 전혀 없어요. 절대 비추합니다.	generated	rv1_g24
monitor_001	4	이노스 TV를 여러 번 구매했는데, 이번 제품도 나쁘지 않아요. 다만 구매 과정에서 약간의 우여곡절이 있었지만 결과적으로는 만족합니다. 가격 대비 괜찮은 선택이에요.	generated	rv4_g9
monitor_001	2	가성비는 좋지만 구매할 때마다 실망스러운 부분이 있어요. 배송 지연이나 부품 누락 등으로 번거로움이 있었습니다. 가격을 생각하면 대안이 없어서 구매하지만 추천하기는 어려워요.	generated	rv2_g19
monitor_001	3	외부 입력 연결이 번거로워요. 케이블 연결 후 외부입력을 매번 눌러야 해서 불편합니다. 제품은 괜찮은데 이런 부분이 아쉽네요. 가격 대비는 괜찮아 보입니다.	generated	rv3_g14
monitor_001	5	무료 업그레이드 옵션으로 구매했는데 정말 만족합니다. 가격 대비 성능이 뛰어나고, 백라이트 3년 무상 서비스도 있어서 안심하고 사용할 수 있어요. 추천합니다!	generated	rv5_g5
monitor_001	1	설치 기사가 약속 날짜에 오지도 않고, 추가 비용을 요구하더라고요. 선 정리도 제대로 안 되어 있고, 타공을 왜 했는지 모르겠어요. 설치 서비스가 너무 아쉽습니다.	generated	rv1_g25
monitor_001	4	넷플릭스 보기에 좋아요. 화질도 괜찮고 사이즈도 적당합니다. 다만 LG 사운드바와 호환이 안 되는 게 아쉽네요. 전반적으로는 만족스러운 제품입니다.	generated	rv4_g10
monitor_001	2	끊김이 자주 발생하고 잔상이 남는 게 아쉬워요. 가격 대비는 괜찮지만 이런 부분 때문에 다음에는 다른 제품을 고려해볼 것 같습니다.	generated	rv2_g20
monitor_001	3	구글스마트TV로 사용하기에는 괜찮아요. 다만 배송 과정이 너무 힘들었어요. 제품 자체는 가격 대비 괜찮지만, 배송 서비스 개선이 필요해 보입니다.	generated	rv3_g15
